dt,user_id,initial_amount,program,deposit,total_deposits,total_deposits_for_month,current_balance,total_transaction_count,total_transaction_count_for_month,is_last_day_of_month
2017-02-22,78,3201,2,0,313,313,3514,1,1,False
2017-02-23,78,3201,2,0,313,313,3514,1,1,False
2017-02-24,78,3201,2,0,313,313,3514,1,1,False
2017-02-25,78,3201,2,0,313,313,3514,1,1,False
2017-02-26,78,3201,2,0,313,313,3514,1,1,False
2017-02-27,78,3201,2,0,313,313,3514,1,1,False
2017-02-28,78,3201,2,0,313,313,3514,1,1,True
2017-03-01,78,3201,2,0,313,0,3514,1,0,False
2017-03-02,78,3201,2,0,313,0,3514,1,0,False
2017-03-03,78,3201,2,0,313,0,3514,1,0,False
2017-03-04,78,3201,2,0,313,0,3514,1,0,False
2017-03-05,78,3201,2,0,313,0,3514,1,0,False
2017-03-06,78,3201,2,0,313,0,3514,1,0,False
2017-03-07,78,3201,2,0,313,0,3514,1,0,False
2017-03-08,78,3201,2,0,313,0,3514,1,0,False
2017-03-09,78,3201,2,0,313,0,3514,1,0,False
2017-03-10,78,3201,2,0,313,0,3514,1,0,False
2017-03-11,78,3201,2,0,313,0,3514,1,0,False
2017-03-12,78,3201,2,0,313,0,3514,1,0,False
2017-03-13,78,3201,2,-76,237,-76,3438,2,1,False
2017-03-14,78,3201,2,0,237,-76,3438,2,1,False
2017-03-15,78,3201,2,0,237,-76,3438,2,1,False
2017-03-16,78,3201,2,0,237,-76,3438,2,1,False
2017-03-17,78,3201,2,0,237,-76,3438,2,1,False
2017-03-18,78,3201,2,0,237,-76,3438,2,1,False
2017-03-19,78,3201,2,0,237,-76,3438,2,1,False
2017-03-20,78,3201,2,-229,8,-305,3209,3,2,False
2017-03-21,78,3201,2,0,8,-305,3209,3,2,False
2017-03-22,78,3201,2,0,8,-305,3209,3,2,False
2017-03-23,78,3201,2,0,8,-305,3209,3,2,False
2017-03-24,78,3201,2,0,8,-305,3209,3,2,False
2017-03-25,78,3201,2,0,8,-305,3209,3,2,False
2017-03-26,78,3201,2,0,8,-305,3209,3,2,False
2017-03-27,78,3201,2,0,8,-305,3209,3,2,False
2017-03-28,78,3201,2,0,8,-305,3209,3,2,False
2017-03-29,78,3201,2,0,8,-305,3209,3,2,False
2017-03-30,78,3201,2,0,8,-305,3209,3,2,False
2017-03-31,78,3201,2,0,8,-305,3209,3,2,True
2017-01-01,82,774,1,5,5,5,779,1,1,False
2017-01-02,82,774,1,136,141,141,915,2,2,False
2017-01-03,82,774,1,0,141,141,915,2,2,False
2017-01-04,82,774,1,0,141,141,915,2,2,False
2017-01-05,82,774,1,0,141,141,915,2,2,False
2017-01-06,82,774,1,0,141,141,915,2,2,False
2017-01-07,82,774,1,0,141,141,915,2,2,False
2017-01-08,82,774,1,0,141,141,915,2,2,False
2017-01-09,82,774,1,0,141,141,915,2,2,False
2017-01-10,82,774,1,0,141,141,915,2,2,False
2017-01-11,82,774,1,0,141,141,915,2,2,False
2017-01-12,82,774,1,0,141,141,915,2,2,False
2017-01-13,82,774,1,0,141,141,915,2,2,False
2017-01-14,82,774,1,0,141,141,915,2,2,False
2017-01-15,82,774,1,0,141,141,915,2,2,False
2017-01-16,82,774,1,0,141,141,915,2,2,False
2017-01-17,82,774,1,0,141,141,915,2,2,False
2017-01-18,82,774,1,0,141,141,915,2,2,False
2017-01-19,82,774,1,0,141,141,915,2,2,False
2017-01-20,82,774,1,0,141,141,915,2,2,False
2017-01-21,82,774,1,0,141,141,915,2,2,False
2017-01-22,82,774,1,0,141,141,915,2,2,False
2017-01-23,82,774,1,0,141,141,915,2,2,False
2017-01-24,82,774,1,0,141,141,915,2,2,False
2017-01-25,82,774,1,0,141,141,915,2,2,False
2017-01-26,82,774,1,0,141,141,915,2,2,False
2017-01-27,82,774,1,0,141,141,915,2,2,False
2017-01-28,82,774,1,0,141,141,915,2,2,False
2017-01-29,82,774,1,0,141,141,915,2,2,False
2017-01-30,82,774,1,0,141,141,915,2,2,False
2017-01-31,82,774,1,0,141,141,915,2,2,True
2017-02-01,82,774,1,0,141,0,915,2,0,False
2017-02-02,82,774,1,0,141,0,915,2,0,False
2017-02-03,82,774,1,0,141,0,915,2,0,False
2017-02-04,82,774,1,0,141,0,915,2,0,False
2017-02-05,82,774,1,0,141,0,915,2,0,False
2017-02-06,82,774,1,0,141,0,915,2,0,False
2017-02-07,82,774,1,0,141,0,915,2,0,False
2017-02-08,82,774,1,0,141,0,915,2,0,False
2017-02-09,82,774,1,0,141,0,915,2,0,False
2017-02-10,82,774,1,0,141,0,915,2,0,False
2017-02-11,82,774,1,205,346,205,1120,3,1,False
2017-02-12,82,774,1,0,346,205,1120,3,1,False
2017-02-13,82,774,1,0,346,205,1120,3,1,False
2017-02-14,82,774,1,0,346,205,1120,3,1,False
2017-02-15,82,774,1,0,346,205,1120,3,1,False
2017-02-16,82,774,1,0,346,205,1120,3,1,False
2017-02-17,82,774,1,0,346,205,1120,3,1,False
2017-02-18,82,774,1,0,346,205,1120,3,1,False
2017-02-19,82,774,1,0,346,205,1120,3,1,False
2017-02-20,82,774,1,0,346,205,1120,3,1,False
2017-02-21,82,774,1,0,346,205,1120,3,1,False
2017-02-22,82,774,1,0,346,205,1120,3,1,False
2017-02-23,82,774,1,0,346,205,1120,3,1,False
2017-02-24,82,774,1,0,346,205,1120,3,1,False
2017-02-25,82,774,1,0,346,205,1120,3,1,False
2017-02-26,82,774,1,0,346,205,1120,3,1,False
2017-02-27,82,774,1,0,346,205,1120,3,1,False
2017-02-28,82,774,1,0,346,205,1120,3,1,True
2017-03-01,82,774,1,0,346,0,1120,3,0,False
2017-03-02,82,774,1,0,346,0,1120,3,0,False
2017-03-03,82,774,1,0,346,0,1120,3,0,False
2017-03-04,82,774,1,0,346,0,1120,3,0,False
2017-03-05,82,774,1,0,346,0,1120,3,0,False
2017-03-06,82,774,1,0,346,0,1120,3,0,False
2017-03-07,82,774,1,0,346,0,1120,3,0,False
2017-03-08,82,774,1,0,346,0,1120,3,0,False
2017-03-09,82,774,1,0,346,0,1120,3,0,False
2017-03-10,82,774,1,0,346,0,1120,3,0,False
2017-03-11,82,774,1,0,346,0,1120,3,0,False
2017-03-12,82,774,1,0,346,0,1120,3,0,False
2017-03-13,82,774,1,0,346,0,1120,3,0,False
2017-03-14,82,774,1,0,346,0,1120,3,0,False
2017-03-15,82,774,1,0,346,0,1120,3,0,False
2017-03-16,82,774,1,0,346,0,1120,3,0,False
2017-03-17,82,774,1,0,346,0,1120,3,0,False
2017-03-18,82,774,1,0,346,0,1120,3,0,False
2017-03-19,82,774,1,0,346,0,1120,3,0,False
2017-03-20,82,774,1,0,346,0,1120,3,0,False
2017-03-21,82,774,1,0,346,0,1120,3,0,False
2017-03-22,82,774,1,0,346,0,1120,3,0,False
2017-03-23,82,774,1,0,346,0,1120,3,0,False
2017-03-24,82,774,1,0,346,0,1120,3,0,False
2017-03-25,82,774,1,0,346,0,1120,3,0,False
2017-03-26,82,774,1,0,346,0,1120,3,0,False
2017-03-27,82,774,1,0,346,0,1120,3,0,False
2017-03-28,82,774,1,0,346,0,1120,3,0,False
2017-03-29,82,774,1,0,346,0,1120,3,0,False
2017-03-30,82,774,1,0,346,0,1120,3,0,False
2017-03-31,82,774,1,0,346,0,1120,3,0,True
2017-01-01,84,854,1,0,0,0,854,0,0,False
2017-01-02,84,854,1,0,0,0,854,0,0,False
2017-01-03,84,854,1,0,0,0,854,0,0,False
2017-01-04,84,854,1,-7,-7,-7,847,1,1,False
2017-01-05,84,854,1,0,-7,-7,847,1,1,False
2017-01-06,84,854,1,0,-7,-7,847,1,1,False
2017-01-07,84,854,1,0,-7,-7,847,1,1,False
2017-01-08,84,854,1,0,-7,-7,847,1,1,False
2017-01-09,84,854,1,0,-7,-7,847,1,1,False
2017-01-10,84,854,1,0,-7,-7,847,1,1,False
2017-01-11,84,854,1,0,-7,-7,847,1,1,False
2017-01-12,84,854,1,93,86,86,940,2,2,False
2017-01-13,84,854,1,0,86,86,940,2,2,False
2017-01-14,84,854,1,51,137,137,991,3,3,False
2017-01-15,84,854,1,0,137,137,991,3,3,False
2017-01-16,84,854,1,0,137,137,991,3,3,False
2017-01-17,84,854,1,0,137,137,991,3,3,False
2017-01-18,84,854,1,0,137,137,991,3,3,False
2017-01-19,84,854,1,0,137,137,991,3,3,False
2017-01-20,84,854,1,0,137,137,991,3,3,False
2017-01-21,84,854,1,0,137,137,991,3,3,False
2017-01-22,84,854,1,0,137,137,991,3,3,False
2017-01-23,84,854,1,0,137,137,991,3,3,False
2017-01-24,84,854,1,0,137,137,991,3,3,False
2017-01-25,84,854,1,0,137,137,991,3,3,False
2017-01-26,84,854,1,0,137,137,991,3,3,False
2017-01-27,84,854,1,0,137,137,991,3,3,False
2017-01-28,84,854,1,0,137,137,991,3,3,False
2017-01-29,84,854,1,0,137,137,991,3,3,False
2017-01-30,84,854,1,0,137,137,991,3,3,False
2017-01-31,84,854,1,0,137,137,991,3,3,True
2017-02-01,84,854,1,0,137,0,991,3,0,False
2017-02-02,84,854,1,-33,104,-33,958,4,1,False
2017-02-03,84,854,1,0,104,-33,958,4,1,False
2017-02-04,84,854,1,0,104,-33,958,4,1,False
2017-02-05,84,854,1,0,104,-33,958,4,1,False
2017-02-06,84,854,1,0,104,-33,958,4,1,False
2017-02-07,84,854,1,0,104,-33,958,4,1,False
2017-02-08,84,854,1,0,104,-33,958,4,1,False
2017-02-09,84,854,1,209,313,176,1167,5,2,False
2017-02-10,84,854,1,0,313,176,1167,5,2,False
2017-02-11,84,854,1,0,313,176,1167,5,2,False
2017-02-12,84,854,1,0,313,176,1167,5,2,False
2017-02-13,84,854,1,0,313,176,1167,5,2,False
2017-02-14,84,854,1,0,313,176,1167,5,2,False
2017-02-15,84,854,1,0,313,176,1167,5,2,False
2017-02-16,84,854,1,0,313,176,1167,5,2,False
2017-02-17,84,854,1,0,313,176,1167,5,2,False
2017-02-18,84,854,1,0,313,176,1167,5,2,False
2017-02-19,84,854,1,0,313,176,1167,5,2,False
2017-02-20,84,854,1,0,313,176,1167,5,2,False
2017-02-21,84,854,1,0,313,176,1167,5,2,False
2017-02-22,84,854,1,0,313,176,1167,5,2,False
2017-02-23,84,854,1,0,313,176,1167,5,2,False
2017-02-24,84,854,1,0,313,176,1167,5,2,False
2017-02-25,84,854,1,0,313,176,1167,5,2,False
2017-02-26,84,854,1,0,313,176,1167,5,2,False
2017-02-27,84,854,1,0,313,176,1167,5,2,False
2017-02-28,84,854,1,0,313,176,1167,5,2,True
2017-03-01,84,854,1,0,313,0,1167,5,0,False
2017-03-02,84,854,1,0,313,0,1167,5,0,False
2017-03-03,84,854,1,0,313,0,1167,5,0,False
2017-03-04,84,854,1,0,313,0,1167,5,0,False
2017-03-05,84,854,1,0,313,0,1167,5,0,False
2017-03-06,84,854,1,0,313,0,1167,5,0,False
2017-03-07,84,854,1,0,313,0,1167,5,0,False
2017-03-08,84,854,1,0,313,0,1167,5,0,False
2017-03-09,84,854,1,0,313,0,1167,5,0,False
2017-03-10,84,854,1,0,313,0,1167,5,0,False
2017-03-11,84,854,1,0,313,0,1167,5,0,False
2017-03-12,84,854,1,0,313,0,1167,5,0,False
2017-03-13,84,854,1,0,313,0,1167,5,0,False
2017-03-14,84,854,1,0,313,0,1167,5,0,False
2017-03-15,84,854,1,0,313,0,1167,5,0,False
2017-03-16,84,854,1,0,313,0,1167,5,0,False
2017-03-17,84,854,1,0,313,0,1167,5,0,False
2017-03-18,84,854,1,0,313,0,1167,5,0,False
2017-03-19,84,854,1,0,313,0,1167,5,0,False
2017-03-20,84,854,1,0,313,0,1167,5,0,False
2017-03-21,84,854,1,0,313,0,1167,5,0,False
2017-03-22,84,854,1,0,313,0,1167,5,0,False
2017-03-23,84,854,1,0,313,0,1167,5,0,False
2017-03-24,84,854,1,0,313,0,1167,5,0,False
2017-03-25,84,854,1,0,313,0,1167,5,0,False
2017-03-26,84,854,1,0,313,0,1167,5,0,False
2017-03-27,84,854,1,0,313,0,1167,5,0,False
2017-03-28,84,854,1,0,313,0,1167,5,0,False
2017-03-29,84,854,1,0,313,0,1167,5,0,False
2017-03-30,84,854,1,0,313,0,1167,5,0,False
2017-03-31,84,854,1,0,313,0,1167,5,0,True
2017-01-01,90,4308,2,0,0,0,4308,0,0,False
2017-01-02,90,4308,2,269,269,269,4577,1,1,False
2017-01-03,90,4308,2,0,269,269,4577,1,1,False
2017-01-04,90,4308,2,0,269,269,4577,1,1,False
2017-01-05,90,4308,2,0,269,269,4577,1,1,False
2017-01-06,90,4308,2,0,269,269,4577,1,1,False
2017-01-07,90,4308,2,0,269,269,4577,1,1,False
2017-01-08,90,4308,2,0,269,269,4577,1,1,False
2017-01-09,90,4308,2,0,269,269,4577,1,1,False
2017-01-10,90,4308,2,0,269,269,4577,1,1,False
2017-01-11,90,4308,2,0,269,269,4577,1,1,False
2017-01-12,90,4308,2,0,269,269,4577,1,1,False
2017-01-13,90,4308,2,0,269,269,4577,1,1,False
2017-01-14,90,4308,2,0,269,269,4577,1,1,False
2017-01-15,90,4308,2,0,269,269,4577,1,1,False
2017-01-16,90,4308,2,0,269,269,4577,1,1,False
2017-01-17,90,4308,2,0,269,269,4577,1,1,False
2017-01-18,90,4308,2,0,269,269,4577,1,1,False
2017-01-19,90,4308,2,0,269,269,4577,1,1,False
2017-01-20,90,4308,2,0,269,269,4577,1,1,False
2017-01-21,90,4308,2,0,269,269,4577,1,1,False
2017-01-22,90,4308,2,0,269,269,4577,1,1,False
2017-01-23,90,4308,2,0,269,269,4577,1,1,False
2017-01-24,90,4308,2,0,269,269,4577,1,1,False
2017-01-25,90,4308,2,0,269,269,4577,1,1,False
2017-01-26,90,4308,2,0,269,269,4577,1,1,False
2017-01-27,90,4308,2,0,269,269,4577,1,1,False
2017-01-28,90,4308,2,0,269,269,4577,1,1,False
2017-01-29,90,4308,2,0,269,269,4577,1,1,False
2017-01-30,90,4308,2,0,269,269,4577,1,1,False
2017-01-31,90,4308,2,0,269,269,4577,1,1,True
2017-02-01,90,4308,2,419,688,419,4996,2,1,False
2017-02-02,90,4308,2,408,1096,827,5404,3,2,False
2017-02-03,90,4308,2,0,1096,827,5404,3,2,False
2017-02-04,90,4308,2,0,1096,827,5404,3,2,False
2017-02-05,90,4308,2,0,1096,827,5404,3,2,False
2017-02-06,90,4308,2,0,1096,827,5404,3,2,False
2017-02-07,90,4308,2,0,1096,827,5404,3,2,False
2017-02-08,90,4308,2,0,1096,827,5404,3,2,False
2017-02-09,90,4308,2,0,1096,827,5404,3,2,False
2017-02-10,90,4308,2,0,1096,827,5404,3,2,False
2017-02-11,90,4308,2,0,1096,827,5404,3,2,False
2017-02-12,90,4308,2,0,1096,827,5404,3,2,False
2017-02-13,90,4308,2,0,1096,827,5404,3,2,False
2017-02-14,90,4308,2,0,1096,827,5404,3,2,False
2017-02-15,90,4308,2,0,1096,827,5404,3,2,False
2017-02-16,90,4308,2,0,1096,827,5404,3,2,False
2017-02-17,90,4308,2,0,1096,827,5404,3,2,False
2017-02-18,90,4308,2,0,1096,827,5404,3,2,False
2017-02-19,90,4308,2,0,1096,827,5404,3,2,False
2017-02-20,90,4308,2,0,1096,827,5404,3,2,False
2017-02-21,90,4308,2,0,1096,827,5404,3,2,False
2017-02-22,90,4308,2,0,1096,827,5404,3,2,False
2017-02-23,90,4308,2,0,1096,827,5404,3,2,False
2017-02-24,90,4308,2,0,1096,827,5404,3,2,False
2017-02-25,90,4308,2,853,1949,1680,6257,4,3,False
2017-02-26,90,4308,2,0,1949,1680,6257,4,3,False
2017-02-27,90,4308,2,0,1949,1680,6257,4,3,False
2017-02-28,90,4308,2,0,1949,1680,6257,4,3,True
2017-03-01,90,4308,2,214,2163,214,6471,5,1,False
2017-03-02,90,4308,2,0,2163,214,6471,5,1,False
2017-03-03,90,4308,2,0,2163,214,6471,5,1,False
2017-03-04,90,4308,2,0,2163,214,6471,5,1,False
2017-03-05,90,4308,2,0,2163,214,6471,5,1,False
2017-03-06,90,4308,2,0,2163,214,6471,5,1,False
2017-03-07,90,4308,2,185,2348,399,6656,6,2,False
2017-03-08,90,4308,2,0,2348,399,6656,6,2,False
2017-03-09,90,4308,2,0,2348,399,6656,6,2,False
2017-03-10,90,4308,2,0,2348,399,6656,6,2,False
2017-03-11,90,4308,2,0,2348,399,6656,6,2,False
2017-03-12,90,4308,2,0,2348,399,6656,6,2,False
2017-03-13,90,4308,2,0,2348,399,6656,6,2,False
2017-03-14,90,4308,2,0,2348,399,6656,6,2,False
2017-03-15,90,4308,2,0,2348,399,6656,6,2,False
2017-03-16,90,4308,2,0,2348,399,6656,6,2,False
2017-03-17,90,4308,2,7,2355,406,6663,7,3,False
2017-03-18,90,4308,2,0,2355,406,6663,7,3,False
2017-03-19,90,4308,2,0,2355,406,6663,7,3,False
2017-03-20,90,4308,2,0,2355,406,6663,7,3,False
2017-03-21,90,4308,2,0,2355,406,6663,7,3,False
2017-03-22,90,4308,2,0,2355,406,6663,7,3,False
2017-03-23,90,4308,2,0,2355,406,6663,7,3,False
2017-03-24,90,4308,2,0,2355,406,6663,7,3,False
2017-03-25,90,4308,2,0,2355,406,6663,7,3,False
2017-03-26,90,4308,2,0,2355,406,6663,7,3,False
2017-03-27,90,4308,2,0,2355,406,6663,7,3,False
2017-03-28,90,4308,2,0,2355,406,6663,7,3,False
2017-03-29,90,4308,2,0,2355,406,6663,7,3,False
2017-03-30,90,4308,2,0,2355,406,6663,7,3,False
2017-03-31,90,4308,2,0,2355,406,6663,7,3,True
2017-01-01,92,880,1,0,0,0,880,0,0,False
2017-01-02,92,880,1,0,0,0,880,0,0,False
2017-01-03,92,880,1,0,0,0,880,0,0,False
2017-01-04,92,880,1,331,331,331,1211,1,1,False
2017-01-05,92,880,1,0,331,331,1211,1,1,False
2017-01-06,92,880,1,0,331,331,1211,1,1,False
2017-01-07,92,880,1,179,510,510,1390,2,2,False
2017-01-08,92,880,1,0,510,510,1390,2,2,False
2017-01-09,92,880,1,0,510,510,1390,2,2,False
2017-01-10,92,880,1,0,510,510,1390,2,2,False
2017-01-11,92,880,1,0,510,510,1390,2,2,False
2017-01-12,92,880,1,0,510,510,1390,2,2,False
2017-01-13,92,880,1,0,510,510,1390,2,2,False
2017-01-14,92,880,1,297,807,807,1687,3,3,False
2017-01-15,92,880,1,0,807,807,1687,3,3,False
2017-01-16,92,880,1,0,807,807,1687,3,3,False
2017-01-17,92,880,1,0,807,807,1687,3,3,False
2017-01-18,92,880,1,0,807,807,1687,3,3,False
2017-01-19,92,880,1,0,807,807,1687,3,3,False
2017-01-20,92,880,1,235,1042,1042,1922,4,4,False
2017-01-21,92,880,1,0,1042,1042,1922,4,4,False
2017-01-22,92,880,1,0,1042,1042,1922,4,4,False
2017-01-23,92,880,1,0,1042,1042,1922,4,4,False
2017-01-24,92,880,1,0,1042,1042,1922,4,4,False
2017-01-25,92,880,1,0,1042,1042,1922,4,4,False
2017-01-26,92,880,1,-82,960,960,1840,5,5,False
2017-01-27,92,880,1,0,960,960,1840,5,5,False
2017-01-28,92,880,1,0,960,960,1840,5,5,False
2017-01-29,92,880,1,0,960,960,1840,5,5,False
2017-01-30,92,880,1,0,960,960,1840,5,5,False
2017-01-31,92,880,1,0,960,960,1840,5,5,True
2017-02-01,92,880,1,0,960,0,1840,5,0,False
2017-02-02,92,880,1,0,960,0,1840,5,0,False
2017-02-03,92,880,1,0,960,0,1840,5,0,False
2017-02-04,92,880,1,0,960,0,1840,5,0,False
2017-02-05,92,880,1,0,960,0,1840,5,0,False
2017-02-06,92,880,1,0,960,0,1840,5,0,False
2017-02-07,92,880,1,0,960,0,1840,5,0,False
2017-02-08,92,880,1,0,960,0,1840,5,0,False
2017-02-09,92,880,1,0,960,0,1840,5,0,False
2017-02-10,92,880,1,0,960,0,1840,5,0,False
2017-02-11,92,880,1,0,960,0,1840,5,0,False
2017-02-12,92,880,1,0,960,0,1840,5,0,False
2017-02-13,92,880,1,0,960,0,1840,5,0,False
2017-02-14,92,880,1,0,960,0,1840,5,0,False
2017-02-15,92,880,1,0,960,0,1840,5,0,False
2017-02-16,92,880,1,0,960,0,1840,5,0,False
2017-02-17,92,880,1,0,960,0,1840,5,0,False
2017-02-18,92,880,1,0,960,0,1840,5,0,False
2017-02-19,92,880,1,0,960,0,1840,5,0,False
2017-02-20,92,880,1,0,960,0,1840,5,0,False
2017-02-21,92,880,1,0,960,0,1840,5,0,False
2017-02-22,92,880,1,0,960,0,1840,5,0,False
2017-02-23,92,880,1,0,960,0,1840,5,0,False
2017-02-24,92,880,1,0,960,0,1840,5,0,False
2017-02-25,92,880,1,0,960,0,1840,5,0,False
2017-02-26,92,880,1,0,960,0,1840,5,0,False
2017-02-27,92,880,1,0,960,0,1840,5,0,False
2017-02-28,92,880,1,0,960,0,1840,5,0,True
2017-03-01,92,880,1,0,960,0,1840,5,0,False
2017-03-02,92,880,1,0,960,0,1840,5,0,False
2017-03-03,92,880,1,0,960,0,1840,5,0,False
2017-03-04,92,880,1,0,960,0,1840,5,0,False
2017-03-05,92,880,1,0,960,0,1840,5,0,False
2017-03-06,92,880,1,0,960,0,1840,5,0,False
2017-03-07,92,880,1,0,960,0,1840,5,0,False
2017-03-08,92,880,1,0,960,0,1840,5,0,False
2017-03-09,92,880,1,0,960,0,1840,5,0,False
2017-03-10,92,880,1,367,1327,367,2207,6,1,False
2017-03-11,92,880,1,365,1692,732,2572,7,2,False
2017-03-12,92,880,1,0,1692,732,2572,7,2,False
2017-03-13,92,880,1,0,1692,732,2572,7,2,False
2017-03-14,92,880,1,0,1692,732,2572,7,2,False
2017-03-15,92,880,1,-6,1686,726,2566,8,3,False
2017-03-16,92,880,1,0,1686,726,2566,8,3,False
2017-03-17,92,880,1,0,1686,726,2566,8,3,False
2017-03-18,92,880,1,0,1686,726,2566,8,3,False
2017-03-19,92,880,1,0,1686,726,2566,8,3,False
2017-03-20,92,880,1,0,1686,726,2566,8,3,False
2017-03-21,92,880,1,0,1686,726,2566,8,3,False
2017-03-22,92,880,1,0,1686,726,2566,8,3,False
2017-03-23,92,880,1,0,1686,726,2566,8,3,False
2017-03-24,92,880,1,0,1686,726,2566,8,3,False
2017-03-25,92,880,1,65,1751,791,2631,9,4,False
2017-03-26,92,880,1,0,1751,791,2631,9,4,False
2017-03-27,92,880,1,0,1751,791,2631,9,4,False
2017-03-28,92,880,1,0,1751,791,2631,9,4,False
2017-03-29,92,880,1,0,1751,791,2631,9,4,False
2017-03-30,92,880,1,0,1751,791,2631,9,4,False
2017-03-31,92,880,1,0,1751,791,2631,9,4,True
2017-01-01,95,2759,2,0,0,0,2759,0,0,False
2017-01-02,95,2759,2,0,0,0,2759,0,0,False
2017-01-03,95,2759,2,0,0,0,2759,0,0,False
2017-01-04,95,2759,2,0,0,0,2759,0,0,False
2017-01-05,95,2759,2,0,0,0,2759,0,0,False
2017-01-06,95,2759,2,0,0,0,2759,0,0,False
2017-01-07,95,2759,2,0,0,0,2759,0,0,False
2017-01-08,95,2759,2,0,0,0,2759,0,0,False
2017-01-09,95,2759,2,0,0,0,2759,0,0,False
2017-01-10,95,2759,2,0,0,0,2759,0,0,False
2017-01-11,95,2759,2,0,0,0,2759,0,0,False
2017-01-12,95,2759,2,277,277,277,3036,1,1,False
2017-01-13,95,2759,2,181,458,458,3217,2,2,False
2017-01-14,95,2759,2,0,458,458,3217,2,2,False
2017-01-15,95,2759,2,0,458,458,3217,2,2,False
2017-01-16,95,2759,2,0,458,458,3217,2,2,False
2017-01-17,95,2759,2,0,458,458,3217,2,2,False
2017-01-18,95,2759,2,0,458,458,3217,2,2,False
2017-01-19,95,2759,2,0,458,458,3217,2,2,False
2017-01-20,95,2759,2,0,458,458,3217,2,2,False
2017-01-21,95,2759,2,0,458,458,3217,2,2,False
2017-01-22,95,2759,2,0,458,458,3217,2,2,False
2017-01-23,95,2759,2,0,458,458,3217,2,2,False
2017-01-24,95,2759,2,0,458,458,3217,2,2,False
2017-01-25,95,2759,2,0,458,458,3217,2,2,False
2017-01-26,95,2759,2,0,458,458,3217,2,2,False
2017-01-27,95,2759,2,0,458,458,3217,2,2,False
2017-01-28,95,2759,2,0,458,458,3217,2,2,False
2017-01-29,95,2759,2,0,458,458,3217,2,2,False
2017-01-30,95,2759,2,0,458,458,3217,2,2,False
2017-01-31,95,2759,2,0,458,458,3217,2,2,True
2017-02-01,95,2759,2,0,458,0,3217,2,0,False
2017-02-02,95,2759,2,0,458,0,3217,2,0,False
2017-02-03,95,2759,2,0,458,0,3217,2,0,False
2017-02-04,95,2759,2,0,458,0,3217,2,0,False
2017-02-05,95,2759,2,0,458,0,3217,2,0,False
2017-02-06,95,2759,2,0,458,0,3217,2,0,False
2017-02-07,95,2759,2,0,458,0,3217,2,0,False
2017-02-08,95,2759,2,0,458,0,3217,2,0,False
2017-02-09,95,2759,2,0,458,0,3217,2,0,False
2017-02-10,95,2759,2,0,458,0,3217,2,0,False
2017-02-11,95,2759,2,0,458,0,3217,2,0,False
2017-02-12,95,2759,2,0,458,0,3217,2,0,False
2017-02-13,95,2759,2,0,458,0,3217,2,0,False
2017-02-14,95,2759,2,0,458,0,3217,2,0,False
2017-02-15,95,2759,2,0,458,0,3217,2,0,False
2017-02-16,95,2759,2,0,458,0,3217,2,0,False
2017-02-17,95,2759,2,0,458,0,3217,2,0,False
2017-02-18,95,2759,2,0,458,0,3217,2,0,False
2017-02-19,95,2759,2,128,586,128,3345,3,1,False
2017-02-20,95,2759,2,0,586,128,3345,3,1,False
2017-02-21,95,2759,2,0,586,128,3345,3,1,False
2017-02-22,95,2759,2,0,586,128,3345,3,1,False
2017-02-23,95,2759,2,0,586,128,3345,3,1,False
2017-02-24,95,2759,2,0,586,128,3345,3,1,False
2017-02-25,95,2759,2,0,586,128,3345,3,1,False
2017-02-26,95,2759,2,0,586,128,3345,3,1,False
2017-02-27,95,2759,2,0,586,128,3345,3,1,False
2017-02-28,95,2759,2,0,586,128,3345,3,1,True
2017-03-01,95,2759,2,0,586,0,3345,3,0,False
2017-03-02,95,2759,2,0,586,0,3345,3,0,False
2017-03-03,95,2759,2,0,586,0,3345,3,0,False
2017-03-04,95,2759,2,0,586,0,3345,3,0,False
2017-03-05,95,2759,2,0,586,0,3345,3,0,False
2017-03-06,95,2759,2,0,586,0,3345,3,0,False
2017-03-07,95,2759,2,0,586,0,3345,3,0,False
2017-03-08,95,2759,2,0,586,0,3345,3,0,False
2017-03-09,95,2759,2,0,586,0,3345,3,0,False
2017-03-10,95,2759,2,0,586,0,3345,3,0,False
2017-03-11,95,2759,2,0,586,0,3345,3,0,False
2017-03-12,95,2759,2,0,586,0,3345,3,0,False
2017-03-13,95,2759,2,0,586,0,3345,3,0,False
2017-03-14,95,2759,2,0,586,0,3345,3,0,False
2017-03-15,95,2759,2,0,586,0,3345,3,0,False
2017-03-16,95,2759,2,517,1103,517,3862,4,1,False
2017-03-17,95,2759,2,0,1103,517,3862,4,1,False
2017-03-18,95,2759,2,0,1103,517,3862,4,1,False
2017-03-19,95,2759,2,0,1103,517,3862,4,1,False
2017-03-20,95,2759,2,0,1103,517,3862,4,1,False
2017-03-21,95,2759,2,0,1103,517,3862,4,1,False
2017-03-22,95,2759,2,0,1103,517,3862,4,1,False
2017-03-23,95,2759,2,0,1103,517,3862,4,1,False
2017-03-24,95,2759,2,0,1103,517,3862,4,1,False
2017-03-25,95,2759,2,0,1103,517,3862,4,1,False
2017-03-26,95,2759,2,0,1103,517,3862,4,1,False
2017-03-27,95,2759,2,0,1103,517,3862,4,1,False
2017-03-28,95,2759,2,0,1103,517,3862,4,1,False
2017-03-29,95,2759,2,0,1103,517,3862,4,1,False
2017-03-30,95,2759,2,0,1103,517,3862,4,1,False
